name,pantheon,url,title,alternatives
Bolon Tiku,Maya mythology,https://www.godchecker.com/maya-mythology/BOLONTIKU/,The Nine Lords of the Underworld,"Bolontik'uh, Bolontiku, Bolon-Ti-Ku"
Bulkabil,Maya mythology,https://www.godchecker.com/maya-mythology/GOD-R/,An Earth deity of much mystery,"Kaab, Buluk-Kab, God R, Kab"
Buluc Ch'abtan,Maya mythology,https://www.godchecker.com/maya-mythology/BULUC-CHABTAN/,"God of War, Sacrifice and Vindictive Barbeques",Buluc Chabtan
Cabracan,Maya mythology,https://www.godchecker.com/maya-mythology/CABRAKAN/,God of Mountains,Cabrakan
Cacoch,Maya mythology,https://www.godchecker.com/maya-mythology/CACOCH/,Creator God,Kacoch
Caculha,Maya mythology,https://www.godchecker.com/maya-mythology/CAKULHA/,God of Lightning Bolts,Cakulha
Caculha-Huracan,Maya mythology,https://www.godchecker.com/maya-mythology/CAKULHA-HURACAN/,Assistant God of Lightning,"Cakulha-Hurakan, Cakulha-Huracan"
Cama Zotz,Maya mythology,https://www.godchecker.com/maya-mythology/CAMAZOTZ/,God of Bats,"Camazotz, Zotzilaha Chamalcan, Sotz, Zotz"
Can Tzicnal,Maya mythology,https://www.godchecker.com/maya-mythology/CAN-TZICNAL/,Holding-up God of the Northern Sky ,"Kanzicnal, Cantzicnal, Mulac"
Cauac,Maya mythology,https://www.godchecker.com/maya-mythology/HOZANEK/,Highly supportive God of the Southern Sky ,"Hozanek, Hosanek"
Chaac Uayab Xoc,Maya mythology,https://www.godchecker.com/maya-mythology/CHAC-UAYEB-XOC/,God of Fish and Fishing,Chac Uayeb Xoc
Chac Chel,Maya mythology,https://www.godchecker.com/maya-mythology/IXCHEL/,Moon Goddess of Pregnant Women,"Ix Chel, Ixchel, God-O, Chak Chel, Ix-Chebel-Yax"
Chac Xib Chac,Maya mythology,https://www.godchecker.com/maya-mythology/CHAC-XIB-CHAC/,Venus with a hint of shark,Gi
Chac-Mool,Maya mythology,https://www.godchecker.com/maya-mythology/CHACMOOL/,Mysterious laid-back God of Handouts,Chacmool
Chi'bil K'in,Maya mythology,https://www.godchecker.com/maya-mythology/CHIBIL-KIN/,The Biting of the Sun,Chibil Kin
Chiccan,Maya mythology,https://www.godchecker.com/maya-mythology/CHICCAN/,Four Directional Serpent Gods of Rain,"Chicchan, Sak-Nik, Nik, God-H"
Chipi-Caculha,Maya mythology,https://www.godchecker.com/maya-mythology/CHIPI-CAKULHA/,God of Lightning Flashes,Chipi-Cakulha
Cit Bolon Tum,Maya mythology,https://www.godchecker.com/maya-mythology/CIT-BOLON-TUM/,Unconventional God of Alternative Medicine ,Cit-Bolon-Tum
Coyopa,Maya mythology,https://www.godchecker.com/maya-mythology/COYOPA/,God of Thunder and Thunderous Noises,nan
Ek Chuah,Maya mythology,https://www.godchecker.com/maya-mythology/EK-CHUAH/,Choccie God of Merchants and Selling,"Ek Chuaj, Ek-Chuuah, God M, Ekchuah"
Etz'nab,Maya mythology,https://www.godchecker.com/maya-mythology/GOD-Q/,God of Sacrificial Kitchenware,"Lahun P'el, God Q, Etznab"
Fat God,Maya mythology,https://www.godchecker.com/maya-mythology/FAT-GOD/,An ancient deity of ballooning obesity,nan
Frog God,Maya mythology,https://www.godchecker.com/maya-mythology/FROG-GOD/,Frog God or God of Frogs?,God P
God N,Maya mythology,https://www.godchecker.com/maya-mythology/PAUAHTUN/,A multi-God known as God N,"Pavahtun, Pawahtun, Pauahtun"
God-D,Maya mythology,https://www.godchecker.com/maya-mythology/ITZAMNA/,Top Sun God of Agriculture and Education,"Itzam-Na, Itzamna"
God-E,Maya mythology,https://www.godchecker.com/maya-mythology/YUM-KAAX/,Lord of the Jungle and Dynamic God of Agriculture,"Yum Kaax, Nal, Yum-Kax"
God-L,Maya mythology,https://www.godchecker.com/maya-mythology/VOTAN/,Somewhat mysterious God of Warfare and Death,"Old-Black-God, Votan, Voltan"
God-S,Maya mythology,https://www.godchecker.com/maya-mythology/HUNAHPU/,God of Fertility and Football,"Hun-Ahau, Hunapu, Hun-Nik, Hun-Aphu, Hun-Ahaw, Hunahpu, Hunaphu"
God-S,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-HUNAHPU/,God of Fertility and Football,"Hun-Hunaphu, One-Hunahpu, Hun Hunahpu"
Gucamatz,Maya mythology,https://www.godchecker.com/maya-mythology/KUKULCAN/,The original Supreme Feathered Serpent God,"Gukumatz, Kulkuylkan, Qucumatz, Tohil, Q'uq'umatz, Kucumatz, Kukulcan, Tepeu Kukulcan, Gucumatz"
Hacha-Kyum,Maya mythology,https://www.godchecker.com/maya-mythology/HACHAKYUM/,The God of Bona Fide Humans and Genuine Persons,"Hachakyum, Hachacyum"
Harakan,Maya mythology,https://www.godchecker.com/maya-mythology/HURACAN/,God of Gale Force Winds,"Huracan, Hurrican, Heart Of Sky, Heart Of Heaven, Hunraqan, U K'ux Kaj, One-Leg, Hurukan"
Hero Twins,Maya mythology,https://www.godchecker.com/maya-mythology/HERO-TWINS/,Sporty Twin Gods of Adventure and Ball Game Triumph,nan
Hobnil,Maya mythology,https://www.godchecker.com/maya-mythology/HOBNIL/,Pillar God of the Eastern Sky ,Kan
Hun Batz,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-BATZ/,"A Monkey, not a Bat","One Monkey, Hunbatz"
Hun Pic Tok,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-PIC-TOK/,He of the Eight Thousand Flint Knives,Hunpic Tok
Hun-Came,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-CAME/,God of the Underworld,"Huncame, One Death, Hun-Cane"
Hun-Cheven,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-CHOWEN/,Artsy Howler Monkey,"Hunchouen, Hunchoen, Hun-Choen, Hun-Chowen"
Hun-Ixim,Maya mythology,https://www.godchecker.com/maya-mythology/HUN-IXIM/,The amazing Maize Creator God,"Hun-Nal, Hun-Nal-Ye, Juun Ixiim, Tonsured Maize God"
Hunab Ku,Maya mythology,https://www.godchecker.com/maya-mythology/HUNAB-KU/,Supreme Creator God who can't quite get it right,nan
Itzam Cab,Maya mythology,https://www.godchecker.com/maya-mythology/ITZAM-CAB/,Fiery God of Earth with underground tendencies,Itzamcab
Ix,Maya mythology,https://www.godchecker.com/maya-mythology/ZAC-CIMI/,Pillar God of the Western Sky ,"Zac Cimi, Saccimi"
Ix Chup,Maya mythology,https://www.godchecker.com/maya-mythology/IXCHUP/,The Young Moon Goddess,Ixchup
Ix Tub Tun,Maya mythology,https://www.godchecker.com/maya-mythology/IX-TUB-TUN/,Goddess of Jade and Spitting,nan
Ixpiyacoc,Maya mythology,https://www.godchecker.com/maya-mythology/IXPIYACOC/,Creator God,nan
Ixquic,Maya mythology,https://www.godchecker.com/maya-mythology/XQUIC/,Soccer Mom of the Hero Twins,Xquic
Ixtab,Maya mythology,https://www.godchecker.com/maya-mythology/IXTAB/,Moon Goddess of Suicide,nan
Jester God,Maya mythology,https://www.godchecker.com/maya-mythology/JESTER-GOD/,The Lord of Silly Headgear,nan
Mitlan,Maya mythology,https://www.godchecker.com/maya-mythology/MITNAL/,The infamously dreadful Level 9 of the Maya Underworld,Mitnal
Moan,Maya mythology,https://www.godchecker.com/maya-mythology/MUAN/, Ah Puch's messenger demon and bringer of evil omens,Muan
Monkey Twins,Maya mythology,https://www.godchecker.com/maya-mythology/MONKEY-TWINS/,Football crazy monkey brothers,nan
Nagual,Maya mythology,https://www.godchecker.com/maya-mythology/NAHUAL/,The Soul as a soul companion,Nahual
Old Jaguar Paddler,Maya mythology,https://www.godchecker.com/maya-mythology/PADDLER-GODS/,Two Canoe Gods in charge of Distribution and Logistics ,"Old Stingray Paddler, Paddler Gods"
Oxlahun Tiku,Maya mythology,https://www.godchecker.com/maya-mythology/OXLAHUNTIKU/,The Thirteen Lords of the Upper World,"Oxlahuntiku, Oxlahuntik'uh"
Palenque Triad,Maya mythology,https://www.godchecker.com/maya-mythology/PALENQUE-TRIAD/,A trinity of ancient Palenque Gods,nan
Popo-Vuh,Maya mythology,https://www.godchecker.com/maya-mythology/POPOL-VUH/,The Sacred Book of the Maya,"Popol-Buj, Popol Vuh"
Raxa-Caculha,Maya mythology,https://www.godchecker.com/maya-mythology/RAXA-CAKULHA/,God of Lightning,Raxa-Cakulha
Tepeu,Maya mythology,https://www.godchecker.com/maya-mythology/TEPEU/,An unreliable but tenacious Creator God,nan
Tohil,Maya mythology,https://www.godchecker.com/maya-mythology/TOHIL/,Fire delivery services,nan
Tree Of Life,Maya mythology,https://www.godchecker.com/maya-mythology/WACAH-CHAN/,All the best worlds have a World Tree,"World Tree, Wacah Chan, Whac Chan"
Uayayab,Maya mythology,https://www.godchecker.com/maya-mythology/WAYEB/,Sexy God of Annual Misfortune,"Uayeb, Wayeb"
Vucab-Cakix,Maya mythology,https://www.godchecker.com/maya-mythology/VUCUB-CAQUIX/,Demonic Deadly Death God of the Maya Underworld,"Vucub Caquix, Vucab-Came, Vucub Camé"
Vucab-Hunahpu,Maya mythology,https://www.godchecker.com/maya-mythology/VUCUB-HUNAHPU/,Uncle of the Hero Twins,"Vukub-Bahpu, Vucub Hunahpu"
Xbaquiyalo,Maya mythology,https://www.godchecker.com/maya-mythology/XBAQUIYALO/,Monkey Mother,nan
Xibalba,Maya mythology,https://www.godchecker.com/maya-mythology/XIBALBA/,The frightful Maya Underworld,Xibalbay
Xmucane,Maya mythology,https://www.godchecker.com/maya-mythology/XMUCANE/,Great Grandmother Goddess of Creation,nan
Xpiyacoc,Maya mythology,https://www.godchecker.com/maya-mythology/XPIYACOC/,The Great Creator God Grandfather,nan
Yaluk,Maya mythology,https://www.godchecker.com/maya-mythology/YALUK/,Old God of Lightning,nan
Zipacna,Maya mythology,https://www.godchecker.com/maya-mythology/ZIPACNA/,Evil Mountain God with Underworld connections,nan
Biegga-Almmái,Sámi mythology,https://www.godchecker.com/sami-mythology/BIEGGA-OLMAI/,The Wind Man,"Biegga-Olmai, Bieggaalmmái"
Jabme-Akka,Sámi mythology,https://www.godchecker.com/sami-mythology/JABMIAKKA/,The old woman of the dead,"Jabmeakka, Yambeakka, Jabmiakka, Yambe-Akka, Jabmi-Akka"
Juks-Akka,Sámi mythology,https://www.godchecker.com/sami-mythology/JUKSAKKA/,Goddess of Midwifery and Birth,"Júksáhkká, Juksakka"
Kied Kie Jubmel,Sámi mythology,https://www.godchecker.com/sami-mythology/KIED-KIE-JUBMEL/,God of the reindeer herds,nan
Kul,Sámi mythology,https://www.godchecker.com/sami-mythology/KUL/,Poisonous water spirits with a taste for tunes,nan
Leib-Olmai,Sámi mythology,https://www.godchecker.com/sami-mythology/LEIB-OLMAI/,A Good Luck God,Leibolmai
Madderakka,Sámi mythology,https://www.godchecker.com/sami-mythology/MADERAKKA/,Mother Goddess of Childbirth and Babycare,"Mader Akka, Maderakka, Máttaráhkká"
Madderatcha,Sámi mythology,https://www.godchecker.com/sami-mythology/MADERATCHA/,God of Small Souls,"Maderatcha, Mader-Atcha, Maderatja"
Sar-Akka,Sámi mythology,https://www.godchecker.com/sami-mythology/SARAKKA/,Assistant Goddess of Midwifery,"Sarakka, Sáráhkká"
Seide,Sámi mythology,https://www.godchecker.com/sami-mythology/SEIDE/,Strange Sámi standing stones,nan
Tiermes,Sámi mythology,https://www.godchecker.com/sami-mythology/TIERMES/,Thunder God,nan
Uks-Akka,Sámi mythology,https://www.godchecker.com/sami-mythology/UKSAKKA/,Assistant Goddess of Midwifery and Birth,"Uksakka, Uksáhkká, Uksákká"
Abiku,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ABIKU/,Ravenous People-Eating Demons,nan
Aganju,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/AGANJU/,Said to be the Orisha of Volcanoes,Agayu
Aje,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/AJE-SHALUGA/,Extremely generous God of Riches,"Aye Shaluga, Aje Shaluga, Ajé Saluga"
Babalú Ayé,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/BABALU-AYE/,Hard-working deity of healing,"Babalu Aye, Obaluaye, Babaluaye, Babaluaiye"
Babayanmi,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/BAYANI/,Goddess of Hats?,"Bayanni, Bayoni, Bayonni, Banyani, Bayani"
Chango,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/SHANGO/,"Nicely syncopated Spirit of Thunder, Drums and Dance","Xango, Shango"
Dada,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/DADA/,God of Natural Produce (including children),"Eda, Ida, Dada Segbo"
Egungun-Oya,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/EGUNGUN-OYA/,Goddess of Divination,nan
Eleduwa,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ODUDUWA/,Last-minute Creator of the Earth after his brother failed to show up.,"Oduwa, Odudu, Oduduwa, Odùduwà"
Eleggua,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ELEGUA/,"Trickster God of Crossroads, Beginnings and Opportunities","Elegua, Èṣù-Ẹlẹ́gbára"
Elusu,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ELUSU/,Fishy water goddess,"Olokunsu, Olokun-Su"
Eshu,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ESHU/,"Trickster God of Opportunity, Communication and Instant Messaging",Esu
Hare,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/HARE/,The infamous twitchy-nosed Trickster God,nan
Iamanjie,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/YEMAYA/,The Mother of Water and Childbirth,"Yembo, Yemoja, Yemaya, Yemanja, Yemowo, Yemonja, Yemayah"
Jakuta,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/JAKUTA/,God of Thunderstorms and Lightning,nan
Morimi,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/MORIMI/,Goddess of Bush Burning,nan
Obatalá,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OBATALA/,White Cloth God and drunken creator of the human race,"Obàtálá, Orisha-Popo, Orishala, Olufon, Orisha-Nla, Oshanla, Orisanla, Obatala, Orisala"
Ochosi,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OCHOSI/,Forest God of Hunting and Justice,"Oxossi, Ocshosi, Oxósse"
Odua,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ODUDUA/,The Black Goddess of the Earth,Odudua
Ogun,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OGUN/,The Hunting God of Lethal Metalwork,nan
Oko,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OKO/,Extremely fertile God of Agriculture,nan
Olodumare,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OLORUN/,"Top Sky God of Peace, Justice and the Yoruba way","Olòrún, Olorun, Olofi, Olurun"
Olokun,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OLOKUN/,Highly popular Orisha and deity of the sea,nan
Onile,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ONILE/,Goddess of Metalwork,nan
Orisa,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ORISHAS/,Famous Yoruba spirits of almost everything,"Orixa, Orishas, Orisas, Orixas, Orisha"
Oromila,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/ORUNMILA/,Demi-God of Divinity and Wisdom,"Orula, Orunmila"
Osanyin,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OSANYIN/,Slightly eccentric God of Herbs,nan
Oshe,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OSHE/,Safety device for Storm Gods,nan
Oshun,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OSHUN/,"Sweet Goddess of Love, Creativity and Sensuality",Osun
Oshunmare,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OSHUNMARE/,The Rainbow Serpent,Osumare
Oya,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/OYA/,Fantastic Goddess of Practically Everything,"Oyá, Oya-Iyansan"
Shapona,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/SOPONA/,Scarlet-robed God of Smallpox,"Sopona, Shopona, Shonponno, Soponna"
Yansan,Yoruba mythology,https://www.godchecker.com/yoruba-mythology/YANSAN/,Goddess of Passing Wind,nan
Abominable Snowmen,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/YETI/,Cryptozoological mountain men,"Meh-Teh, Yeti"
Acala,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/ACALA/,He shall not be moved,nan
Adi-Buddha,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/ADI-BUDDHA/,The Primordial Buddha,Adibuddha
Aizen Myo-O,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AIZEN-MYO-O/,Deity of Lust Suppression,"Aizen Myo'o, Aizen Myō'ō"
Akshobhya,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AKSHOBHYA/,Ruler of the Abhirati Paradise,nan
Amida,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AMIDA/,Japanese Buddha of Light,"Amida Butsu, Amida Nyorai"
Amitabha,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AMITABHA/,Buddha in Western Paradise mode,nan
Amitayas,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AMITAYUS/,"God of Light, Longevity and Good Fortune",Amitayus
Amoghasiddhi,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AMOGHASIDDHI/,Green Buddha of Wisdom,nan
Ananda,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/ANANDA/,First cousin and beloved disciple of Buddha,nan
App Chungdu,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/APP-CHUNGDU/,A rather angry-looking God of Good Luck,nan
Avalokitesvara,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/AVALOKITESVARA/,The Lord of Compassion,nan
Beg-Tse,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BEG-TSE/,A monstrous Warrior God,"Beg-Tse-Lcam-Sring, Begtse, Prana-Atma"
Bhaisajya-Guru,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BHAISAJYAGURU/,The Medicine Buddha,Bhaisajyaguru
Bodhisattva,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BODHISATTVAS/,Amazingly caring Buddhist saints,Bodhisattvas
Bon Festival,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BON-MATSURI/,The Midsummer Lantern Festival of the Dead,"Obon Festival, Bon Matsuri"
Bosatsu,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BOSATSU/,Enlightened Buddhist beings,nan
Buddha,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BUDDHA/,The Wise One and original Enlightened Buddhist Being,nan
Buddhas,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/BUDDHAS/,The enlightened beings of Buddhahood,nan
Chenresig,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/CHENREZIG/,All-seeing Lord of Compassion,"Chenresik, Chenrezik, Chenrezig, Spyan-Ras-Gzigs"
Chujo-Hime,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/CHUJO-HIME/,Almost a Japanese Cinderella,Chujohime
Daibutsu,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/DAIBUTSU/,An enormously embiggened Buddha statue,nan
Dainichi,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/DAINICHI/,Japanese subtitled version of the Buddha Vairocana,Dainichi-Nyorai
Daishi,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/KOBO-DAISHI/,"A no-nonsense sage, spreader of love and demon-splatter","Kobo Daishi, Kobodaishi, Kukai, Kobo"
Daisho-Ten,Buddhist mythology,https://www.godchecker.com/buddhist-mythology/SHOTEN/,Familiar-seeming elephant-headed deity,"Kangiten, Shoden-Sama, Shoten, Kangi-Ten"
